Event_Type,Event_Potential_Impact,Event_Confidence,Event_Priority,Event_Probablity,Amount,Event_Status
-3.8338301665,3.3144329592,-1.4206759647,0.1576341617,-1.8898762422,-0.2436705485,0
1.9199538969,-1.1906021808,-0.7027431757,-0.433898386,-0.9008115672,0.1346750813,0
0.0446420359,0.9132044687,0.3111512457,-0.5892373124,0.459585401,-0.3221526257,0
-1.4939180436,1.90356015,-1.8287273183,-0.6800073716,0.4563037364,-0.2990805193,0
0.0220707313,1.1087315232,-0.4176772242,1.1647504951,0.9773075891,-0.2387238889,0
1.7030403522,-1.5128588214,-2.5034007001,-0.8648127215,-0.2150234236,0.7390535232,0
-2.688292466,2.1920639503,-0.8830862763,0.7572699266,-0.8974601875,-0.325475009,0
1.8228302922,-0.1948798117,-1.8856008666,0.6437172623,0.029832837,0.1092034758,0
1.0379501204,0.1989637801,1.7181409618,2.7928713463,-0.8955636421,-0.3181288504,0
1.9356310019,-0.3294236584,-0.3829953962,0.2329491667,-0.345243791,-0.2952044054,0
-2.8411430788,-1.7508551397,1.3739230811,2.8477195229,0.9061273328,0.4822332923,0
-0.8183567799,1.2431342142,1.6472678211,-0.5814377048,0.2647131091,-0.3283913233,0
1.8942280528,-0.53737915,-0.9227463539,-0.2180205113,0.0836800431,-0.0373136288,0
1.2852645085,-0.8510614374,0.0743489297,-0.7035038126,-0.8551203117,-0.0995898584,0
-0.8062848439,1.006787594,0.4293897425,0.6263761525,-1.1374119942,-0.0515629617,0
-0.4151456676,-3.5443848026,-0.8783403484,0.112535247,-1.7731372817,3.0290616019,0
1.0445468842,-0.0330857264,0.5676099695,1.0342608838,-0.2663895173,-0.1235110184,0
1.9820575427,-0.1273520622,-0.3755425009,1.2095287802,-0.3268340865,-0.3283913233,0
-1.067793433,2.0335774248,-1.4332189393,0.1811662415,0.7584817017,-0.3283913233,0
1.7231453837,-1.1462223142,-1.9334741736,-0.7162900165,1.5870253646,0.2191374484,0
0.9259906036,0.918477338,-0.7276901918,2.0493869744,1.1648354655,-0.3103027919,0
-1.4490208253,0.5440954938,2.0188866814,-0.5787462357,1.1854507609,-0.3273207776,0
1.024688484,-1.2243956769,0.27204627,-0.3831819188,-1.1988934181,0.3059993146,0
-0.7256579006,0.6579468426,0.8679236424,-0.3226015343,0.8389463704,-0.2032482181,0
1.2694265907,-0.6625193089,-0.4654691642,-0.8409192029,-0.4085505691,0.0182440034,0
1.9536357135,-0.5529902326,-0.4323684423,0.2510985636,-0.5722566748,-0.2988959425,0
1.9961015459,0.0207168361,-1.6344094332,0.3499987423,0.3370453819,-0.2988959425,0
-1.5263225494,-1.3018544961,1.3596325075,0.7843012631,2.334226818,-0.2287936543,0
-0.0780216143,0.9278116361,0.1939126846,-0.6349316566,0.4846927459,-0.3063159319,0
-2.6575694043,1.0605319632,0.0853087743,-1.0040586636,-0.6074475699,-0.2951674901,0
2.1269244026,0.0040505684,-1.3790978464,0.9788433289,0.4291569013,-0.3320828603,0
-0.5052974625,2.1488723639,-1.8036348216,0.1932033414,0.6090600353,-0.3283913233,0
-1.1352291507,-0.4721153451,1.2704478873,-1.2962722126,1.8420098065,-0.3283913233,0
-0.5184873777,1.0344279929,-0.2048965178,-0.5670861444,0.2311029432,-0.2656721092,0
1.9091157878,0.4336962377,-2.9013378637,2.5949565462,3.3823370039,-0.1871162013,0
1.3263607212,0.3392007194,-0.1123486771,0.4556550911,0.1346600842,-0.3236661559,0
0.744129971,-1.3389675719,0.2399441848,-1.5799361982,-1.6262511789,0.6902514037,0
-0.7680533804,0.2134885853,2.4656324818,0.5909332942,-0.958405935,-0.2990066886,0
1.2821805349,1.3165195993,-1.7869513599,1.5268426849,1.1152899722,-0.3265824702,0
-0.4927762689,1.3881189309,0.7478334337,0.7106204586,0.2789533843,-0.3099336382,0
-0.6875636323,1.3100185151,0.5838562799,0.5604170791,0.3696044486,-0.3196792959,0
-1.4271924508,0.2970857029,1.8085324544,-0.0157287927,1.6426649779,-0.2767098049,0
1.9379283525,-1.1144097403,-1.7676405651,-0.6648499831,-0.2115772604,0.2281078834,0
-0.5679536068,1.0177643127,0.5575126516,1.1732408987,0.3382547729,-0.2222227184,0
0.0654631942,0.5489493915,-0.5072329726,0.5956935312,0.9802490779,0.1926691279,0
-1.1842416271,1.2650205885,-2.0018536924,0.6468840169,1.3033752077,-0.0540732069,0
2.0624547112,-0.143428627,-1.0875527512,0.4307539066,-0.2661989579,-0.3287973924,0
1.2174942815,0.634632549,-0.4707779494,1.162564924,0.2637961138,-0.3283913233,0
-0.2737498023,1.2027487266,-0.4726100811,-0.3379164048,0.2904709537,-0.2656721092,0
1.7823965726,-2.1826595418,-1.4785582908,-1.1907220569,-1.5560603834,0.7347713402,0
1.5685349012,-1.1617773132,-0.8776680496,0.2069674786,-0.5182340823,0.5186687627,0
-4.6366795735,4.4397594592,-0.7913153362,-0.1672551535,-1.1596119356,-0.3025874795,0
-2.6675774131,-2.2527804288,1.2416484003,-0.1170217379,0.0242678502,1.6942018133,0
2.0610696645,-0.1113629151,-1.0785344259,0.4267985658,-0.2240457371,-0.325475009,0
-0.5111251948,1.3149670677,-0.0753792581,-0.005403758,1.0907332072,-0.3188302424,0
2.0254245063,-0.7390856396,-2.4857638496,-0.285276378,-0.0356636039,0.1395479101,0
-5.7263953339,1.0717921597,0.6627830925,-0.0777594679,0.3032389608,-0.3210082492,0
0.6162791161,-2.3823236284,-0.8581716137,-0.9135343476,0.5192157704,1.1103852326,0
-0.2659608536,0.958503756,-0.7439905849,0.4171192794,0.7392432563,-0.2213367495,0
1.2460535494,-0.4237407532,0.8892213775,-0.7148810525,-1.3029963519,-0.3283913233,0
1.2548762269,0.2224226619,-0.6370900231,0.8146080996,0.66729689,-0.3025874795,0
-2.0152076159,0.5003131827,0.2906215738,0.4387238682,-0.4148896177,-0.2620174876,0
1.311258486,0.0750277698,-1.2928324044,-0.4831543333,2.1392569115,-0.324773617,0
2.0588352944,0.1434150057,-1.695402739,0.4302084758,0.4011004626,-0.2988959425,0
-3.2842988101,2.5136732399,-0.8973456558,0.8450153948,-1.9833895274,-0.2804382573,0
-1.2195371873,0.1755410455,1.6246073729,-2.2662341771,-0.4982028836,-0.1844213793,0
-0.7564990943,1.3817465731,1.7055407959,3.164351905,-0.0002459596,-0.2762299051,0
-0.9512384778,-3.2119326358,-0.6887843255,2.1596225485,-1.4502040505,3.7249163313,0
-0.8346521079,0.468971468,1.0385742724,-2.1829356719,-0.2746109311,-0.2955735591,0
1.4318053022,-0.9703041031,0.5564733095,-1.2911990035,-1.474160744,-0.2397944347,0
1.2875185915,-1.6056978148,0.9137079885,-1.4050119694,-1.8960394385,0.1607373327,0
-0.7111651422,-0.968871125,1.6894150106,-2.4559457286,-0.6284074096,-0.1209269424,0
-0.5568520865,0.4922881486,0.9389113824,-0.3662121814,0.1394789728,-0.1545199294,0
-0.4645738765,0.9450021091,0.0370862954,0.6908405414,1.3403900038,-0.2780387583,0
1.7703123198,-0.7145988154,-0.5420766932,0.232234099,-0.598931247,0.1070992997,0
-0.3664613244,0.909142595,0.6022805088,0.104487952,-0.2749240164,-0.3265455548,0
1.87787644,-0.3087175063,-0.7936228755,1.4906250508,-0.0815366049,-0.2140644216,0
-4.0269379504,1.8973705244,-0.4297859723,-0.0295713331,-0.8557512418,-0.2369888665,0
-2.9495100888,-0.1818402421,0.5221362873,-0.1212953001,-0.5048149125,0.0653849313,0
0.3847710137,-1.0938588825,1.6132576545,3.0468400854,-1.518739276,0.9108576563,0
-3.6110476868,2.8003483033,0.6211311475,-2.3127889087,0.0473928883,-0.3039902636,0
1.2246103548,0.036790472,0.2000440215,0.6256540845,-0.4964156204,-0.3320828603,0
-0.1061839631,0.3301262241,1.1149883463,-0.7107206202,0.6461753832,-0.2582890352,0
2.0828641411,0.0984855217,-1.344249586,0.3533564593,0.3831708498,-0.3283913233,0
1.1020222575,0.1896561768,0.4324721846,1.2759435668,-0.0159388672,-0.2615006724,0
1.0500456857,-0.81387753,0.7629419453,-1.4345699452,-0.9535937095,-0.143814472,0
1.9410414962,-0.4657369905,-0.3121031388,0.2709140823,-0.4709865044,-0.2896301845,0
-1.1437263968,0.8388253527,0.6824907296,-0.5473999627,-0.3759393168,-0.2859386475,0
-0.5246527334,0.7782908038,1.4117728462,-0.3814085361,0.8349730922,-0.2826162642,0
-1.5150372256,0.944594901,0.4372353952,-0.6350338045,3.0639325714,-0.3283913233,0
-0.8981059619,0.9692387849,0.79298359,-1.1175390689,1.3262926045,-0.324773617,0
1.933215799,-0.3929744135,-1.4196951358,1.0307225274,-0.5084986944,-0.0367598982,0
1.2360024301,0.2816386931,0.1854347576,0.5022447989,-0.1696245909,-0.324773617,0
-6.7175186384,4.1728232851,-0.3763130477,-2.7691901581,-2.6594924475,-0.2922142604,0
-0.1027718737,0.6816606151,-0.5905735366,-0.083061284,0.791957197,-0.079212574,0
1.3308278098,-1.1012095749,0.335813526,-1.5453940417,-0.6688564427,-0.2767098049,0
-1.6623480373,-1.9134628243,2.5540618681,-1.1094570119,-0.124352381,0.133050805,0
2.0461058734,-1.0501645509,-0.3002826715,-0.8545104587,-1.2541476226,-0.1733467682,0
-1.2580230685,0.4950803564,1.2749694672,0.0969745792,0.1223857268,-0.1668865784,0
-0.6138474118,1.2511592208,0.7308880677,-0.3584322659,0.4749109757,-0.3258441627,0
0.1061091901,1.4172383886,1.1474895497,4.6016706108,0.4893800285,-0.248100393,0
0.3623548802,-2.059923165,0.7472907951,1.06757514,-1.7597284406,1.3315452158,0
-0.7376254518,0.0886182608,-0.695158293,-0.1185267345,1.5261490648,-0.2540068522,0
-1.4510259546,0.1213327734,0.5226459741,-1.7665816699,0.276264855,-0.2745687135,0
1.295378977,0.3451698131,0.0723591785,1.0452881098,0.0854247033,-0.3210082492,0
-3.1205680953,-0.1213159301,1.3078745728,1.5821010308,2.3622454316,-0.3236661559,0
1.2019937757,0.1425457403,0.60153869,0.561546476,-0.5987196601,-0.324773617,0
-0.6434492707,0.9553379336,0.0642725118,-1.7849261936,-0.6849744258,-0.2962749512,0
-0.9727433108,1.2405172495,1.2671923331,0.098448153,-0.5986048201,-0.2656721092,0
0.0961627093,0.6236866926,0.2800838134,-0.8204721345,0.7558763309,-0.2989328578,0
1.1160502521,0.3548190245,-0.0149556476,2.1545965197,0.6746644622,-0.0683225398,0
-7.7742056234,-2.0171123286,-4.5222282942,2.3526825705,-1.8531018787,3.7330377128,0
-2.7673401628,-0.5803702178,2.0331390634,0.3610864419,0.0987845234,0.1109015828,0
2.0046372564,-1.7236478995,-2.7194280531,-1.8142541182,-0.099252105,0.471933904,0
-1.774242329,2.4540550733,-2.4181687037,-0.1195567523,0.9683801632,-0.3283913233,0
2.0607132375,0.0315325563,-1.153659945,0.4375312638,0.0567882694,-0.3283913233,0
1.1020392132,0.061615694,0.4970246127,1.5001796649,-0.4434042118,-0.2273170395,0
2.1296476199,-0.002416003,-1.4809620877,0.1510579887,0.5004900304,-0.3284282387,0
1.4502109265,-1.1572552639,-0.3184168844,-1.4052003566,-0.7832160689,-0.0962305597,0
-1.0701061978,0.643315175,-0.598422762,1.0027590608,1.1624390762,-0.0293768242,0
-0.1591777497,0.9401507188,0.6353100195,-0.7010991853,0.6183631238,-0.3287973924,0
1.388684113,-0.8566252615,0.8304013833,-1.0381378745,-1.071445615,-0.2671118087,0
-1.0729990246,0.7274107406,2.0604116576,0.0138134402,-1.4688214591,0.0134450053,0
-0.1651323885,0.3309682472,-0.202585358,3.0231201198,2.2831343127,-0.3223002872,0
-1.2324896805,1.4318645221,1.2643791513,-0.6983080933,0.3471461731,-0.2951674901,0
-0.7604955768,2.3705180752,-3.6327391776,-0.3355683244,1.1868442644,-0.3292772922,0
-2.6605586376,2.051395779,-0.6625402501,-0.8468491485,0.2901368961,0.0854668927,0
-1.5596859195,1.9159212627,-1.6233027527,-1.4267677175,1.1417877265,-0.1898848541,0
2.0456113489,0.0918095745,-1.8111590866,0.2222496667,0.6534044401,-0.3273207776,0
2.1613141562,0.1135129497,-2.4129733374,0.2793102599,0.5649118003,-0.3246997863,0
1.3474083783,-1.3774871432,-0.5167479867,0.801109415,-1.3316027563,0.8716904485,0
-1.2098953088,0.9707667276,-0.9156425113,-2.1242537001,-0.6799937008,-0.1844213793,0
-1.4291870489,1.5596014037,0.285720251,-0.882398391,0.025203758,-0.3173167122,0
-0.2787524859,0.3726948369,1.4966856458,0.1102717719,0.3016947936,-0.2922142604,0
1.0934715474,0.0430167614,0.3896233993,1.2970415332,-0.1856223833,-0.2477681546,0
1.1914099683,0.0887319792,0.1157062238,0.4716789162,-0.1606350207,-0.324773617,0
1.9788729245,-0.5546255114,-0.6136211069,0.1880913296,-0.3390432513,-0.2952044054,0
1.9546344583,-0.5838869481,-1.4548375036,0.1628647006,0.2613201975,-0.1072682554,0
-2.4334250098,0.3012044402,-0.075542181,-0.5177757917,-2.0762669626,0.5956742251,0
0.8617019845,-3.0784439417,-1.4957336667,-0.3162876384,-1.3892050426,2.2827435613,0
-5.1540207244,-5.0638968281,-0.5781586497,0.2914835552,-0.5697591474,2.7502398103,0
2.0557970063,-0.3266677731,-2.7520409557,-0.8423160333,2.4630722598,-0.3283913233,0
2.2904159394,-0.5748907027,-2.7463343232,-1.1663012749,0.5788952951,-0.2951674901,0
2.0720878591,-0.0797472385,-1.1338316425,0.3853213486,-0.1031360115,-0.324773617,0
1.1364828917,-0.3580514866,0.9776391731,0.7894433641,-0.9598144703,-0.1475429244,0
-0.4110919596,-0.6247784402,1.9177599707,-0.7414630842,-0.2158040597,-0.3176858659,0
-0.8031532105,-0.2387616229,2.0849516735,-0.9240142086,0.7274918791,-0.2768943818,0
-0.3781602544,1.6036818509,0.5319849084,2.6484576132,1.6917676454,-0.2985637041,0
-0.6312871009,0.3221297204,0.8390468777,-1.4237057294,1.3117139518,-0.2466976089,0
-0.6363208254,1.1459449462,0.8095299135,0.5794211099,0.6500892023,-0.3174643737,0
-0.8739920346,1.2917114882,0.7167463942,-1.3487380346,1.1417534654,-0.2772635355,0
2.0955956363,-0.2990119469,-1.5810943037,-0.9206150133,0.3144357749,-0.3173167122,0
-0.8112200988,1.5497503467,-1.0855668459,-1.3620912265,1.5897558577,-0.3292403768,0
0.7626944808,-1.2201855309,0.7351571393,-0.5914613092,-1.6061600318,0.4874383595,0
-2.0911758183,-1.560270938,-1.2217113682,-1.7045729263,0.6100602557,0.2416927396,0
-0.4590120854,0.7503197768,1.3813548628,-1.4380063687,0.2589313816,-0.329461869,0
-3.4069375549,3.1592486402,1.6096396555,0.925463205,-1.1932407982,-0.3283913233,0
1.1346269627,-0.4758286385,0.8494588462,0.3120489533,-0.9984017627,-0.2051678174,0
2.1036636216,0.0534405333,-2.3019171313,-0.0530223606,0.7230547451,-0.2277231086,0
1.1988884275,-0.0219978271,0.8014064121,0.4148138659,-0.5921756454,-0.3098228921,0
1.1104614218,0.0436619004,0.2138938163,0.5808847441,-0.412565775,-0.0073752635,0
1.1218270507,-1.158233937,1.194077144,0.529745024,-0.8987079507,-0.0812429194,0
2.0327037855,0.3308466025,-2.2139010117,1.1074868084,1.287451707,-0.1991875274,0
-0.2001620031,1.3494900743,-0.1431067118,0.9336814668,0.1990002536,-0.3173536276,0
1.5168540586,-0.8980214433,0.0541264299,-1.4693292416,-1.1185296822,-0.1881129163,0
1.0179019484,-0.2821736883,1.0207641801,1.0754281759,-0.6405861322,-0.1399383581,0
-1.0865891656,1.0169579438,-0.1225812969,-0.893733353,2.562548883,-0.1630104645,0
1.1655898011,-0.696947614,-0.36937309,-0.5994874219,-0.5821968256,0.2508477515,0
1.926865491,-0.4159729118,-0.8525451513,0.2831749489,-0.5907980803,-0.0881460936,0
-0.3567903755,1.62715527,1.3428713817,4.3518499922,-0.0607641742,-0.3262133165,0
-0.2480670598,-0.2465976861,1.7381001096,-1.9732300722,-1.0639840598,-0.2767098049,0
1.2811510514,0.1324559738,0.2120789303,0.1333994028,-0.4764188895,-0.3121485604,0
-2.8570209086,-3.0150660669,1.0781487125,-1.5757735607,-1.1188473749,0.9588476377,0
-1.2782850221,1.5088892327,-0.5200583413,-0.742548708,-0.243909436,-0.3287973924,0
-0.9047043744,-1.6076798852,2.3825578957,-1.1965547821,-0.4983765932,-0.0149798298,0
2.0552149814,0.5070082627,-2.6148615674,1.1732598749,1.480047683,-0.3283913233,0
-0.7115159913,0.0762826992,0.7035492655,-2.5103654843,-0.116727368,-0.2584366967,0
1.0470551393,-1.4274833934,1.6475206135,0.0113572328,-2.163767989,0.0075385461,0
-2.4239292525,-1.3282581824,2.097243522,1.5021409911,0.0758534414,-0.3130714446,0
1.2261489855,-0.5347786741,0.7552946937,-0.9024381004,-1.1455053175,-0.3283913233,0
-0.8428972659,1.028929953,1.6369082843,-0.5036359218,0.3279965603,-0.2951674901,0
2.0254075199,-0.1821972429,-3.1247409249,-0.3510132768,2.6068374757,-0.3283913233,0
2.1155162716,0.0452230933,-2.2056441682,0.1058071575,0.8850506084,-0.3292772922,0
-0.9714683167,-0.140715271,1.8723698887,-1.1607041486,-0.5516321722,0.1036661702,0
-0.3228790565,0.9513018894,1.6239194851,0.381626291,-0.0157173898,-0.2421570184,0
-2.0539438002,1.8255834208,0.354027798,0.4276376212,-0.8135045884,-0.1488349623,0
-1.4353321122,-0.3792594539,0.6221672854,-0.2565510979,1.9925869546,-0.2370996126,0
1.916374663,-0.4489187856,-1.7484340153,0.4527155426,2.0910830636,-0.2951305747,0
-0.4938959555,1.012863913,1.6887435233,-0.0967913834,-0.0161134143,-0.3273207776,0
1.7857058515,0.3221269799,-1.6838830875,3.3353529529,1.8077974948,-0.1981169816,0
1.2468618975,-0.3438806269,0.912141386,-0.7255928641,-1.204617283,-0.3283913233,0
-1.3746655822,0.9406795859,2.4797317412,1.0851929224,-0.9395307207,-0.2288674851,0
-0.5991853502,1.1072461906,1.6571285657,2.3728839446,0.9883291435,-0.2987113656,0
-4.0490467251,3.4146189174,-0.5051524957,0.6663734257,-1.165360343,-0.281804126,0
-0.4951699823,1.6656556153,-0.4095701348,-0.4569980256,0.9326866108,-0.2918451067,0
1.9912749058,-0.0313198715,-0.6950340812,0.6159494164,-0.5379414372,-0.325475009,0
-1.9405402864,2.2371225607,0.8682583576,2.8998456703,0.0653880758,0.3679802213,0
-1.1524743374,-0.8680415862,0.9952025966,1.0548424439,-1.2906722458,1.6650386708,0
-1.1687527701,-0.3290150417,1.5814492991,-0.1910333883,0.3283228393,-0.0958244907,0
-2.5610312861,-2.5182254151,0.1736449558,-3.9219897439,0.7724053365,0.0455613774,0
1.9741569549,0.1172967855,-2.3461308806,0.7296300944,0.5199317098,-0.2866400395,0
-2.7872479306,-0.0713403777,-1.5052877752,3.3617771373,-3.3574216688,2.3659138905,1
-3.0170578193,-1.3175001898,-2.3420304899,0.2407550831,-3.2176787274,1.8437459782,0
1.2167379155,-0.5249792188,0.6522687078,-0.7989168711,-1.0612553063,-0.2028790644,0
-1.1735714411,1.4333820219,1.1969572348,1.2149480494,-0.9827572635,-0.3127761217,0
-0.367025192,1.7778374934,0.2126880737,4.3943442994,0.5996358435,-0.2427845797,0
-4.5977642483,-0.8662117071,0.3788253233,-0.5408088079,-1.1754261452,0.2240471927,0
1.9591682453,-0.1764699181,-3.9540811554,-0.4846970197,3.0970459661,-0.0637081185,0
-0.3045976193,-4.0099959988,-1.5539539688,1.450086901,-1.8675169285,4.0417978696,0
-1.8596339679,-0.2176323267,-0.1965453697,-1.3724344403,3.0609273756,-0.2007748883,0
0.8371475971,1.5944765407,-2.3581709056,1.2520908946,1.6666250626,-0.2693636462,0
1.1709429672,0.6281995192,-0.2533059255,1.3857732257,0.0416727436,-0.3283913233,0
1.2729570453,0.3504091269,-0.0547064277,0.4373588738,0.306738004,-0.325475009,0
-0.6925624039,-0.0870466749,1.5895868684,-0.9479667412,0.8906036118,-0.2896301845,0
1.1112484877,-0.7383940768,1.910783963,0.6201769218,-1.5781259081,-0.3320828603,0
1.2148555947,-0.2633391665,0.6280535705,0.3897439205,-0.9002985875,-0.1825756108,0
1.1212747463,0.2807592945,0.6726438082,1.0597880619,-0.1507547128,-0.2995973345,0
-0.6344578363,1.342350953,0.6419415419,0.6484751591,0.3144197017,-0.3160246743,0
1.2103771807,0.3354038171,0.6066379874,1.1907709672,-0.5486355416,-0.3173536276,0
0.5635708936,0.8002676982,-0.9027760138,0.8826512267,0.3919268237,-0.3026243949,0
0.3011659426,-3.9937095315,-5.0145145754,-1.1457156002,1.6445335015,3.5001386418,0
1.2633605531,0.1452196715,0.3402877655,0.0919509424,-0.442896012,-0.2602086344,0
1.0876865057,0.2226638195,0.9645833013,1.2606749656,-0.7754228849,-0.1475429244,0
2.0629529377,0.4480533476,-2.7324894932,1.1250961183,1.5473194786,-0.3112625915,0
-0.9703918616,0.3080845768,0.7389020282,-1.4186636675,-0.75150571,-0.2196755579,0
0.2521468752,0.8647000771,-2.592384232,-2.9923081435,0.9684805707,-0.1844582947,0
-2.1733225748,-3.017218581,-0.3890908972,-0.3132882442,1.1767547223,1.1445319501,0
2.0532922399,0.1587943176,-1.6916041645,0.4292979575,0.4288851819,-0.2878213314,0
-1.1806101814,1.2684397621,0.4409987467,-0.5773071781,-0.295237484,-0.3283913233,0
-9.2431569425,-5.2252485946,0.4422606196,3.1005151082,1.8982236775,-0.1216652498,0
1.2865459853,-1.128122538,0.4223707157,-2.5468517675,-1.6036113502,-0.188186747,0
1.2026505586,0.207432093,0.6201611969,0.552843129,-0.5187866666,-0.324773617,0
-0.3373529238,1.2494777908,-1.3447918126,-1.1292570789,1.002061779,-0.3178704428,0
2.0099977316,0.0780338456,-1.6165215508,0.3396180483,0.3869998131,-0.324773617,0
-0.6502157812,0.6935055094,1.1052381217,-0.5289661951,1.1588336931,0.0053605392,0
-1.5759221715,1.5011430782,-0.3591140772,-3.11768992,0.9996153348,-0.3283913233,0
-0.6671395216,0.9595169411,2.4279716119,1.1057762238,0.0507856793,-0.2575507278,0
-1.2401371587,0.9779451044,1.872123558,-2.0569306482,-0.4853973034,-0.3246997863,0
2.0393784301,-1.0515941871,-1.3099995108,-0.5384542512,-0.4379651975,0.0184285803,0
-1.0436340805,1.6993120676,-0.6218115481,-0.9252562244,0.7745007806,-0.3051715554,0
1.6425477292,-0.3765248206,-2.3317951815,0.7753119521,0.3920764368,0.3319139046,0
-0.9581091807,-0.0146883042,0.8483740022,-3.0691616244,-0.6954416368,-0.2767098049,0
2.0054016356,-0.9683792879,-2.6660988654,-0.5009729421,0.0710582139,0.0923700669,0
-0.620164016,0.2179166662,0.4195148642,-3.0233234547,1.9921574805,-0.318387258,0
1.1739443651,-1.5875130022,0.6284527317,-1.2472793548,-1.797913148,0.2511799898,0
1.4137162971,-1.3668381372,-0.2667154087,-1.5509750693,-1.0120877999,0.1105324291,0
-1.7312110088,2.1887208549,-0.8744352436,-1.20510386,0.4387764328,-0.3023659873,0
-0.8265706132,1.067276015,1.9329289583,0.2443039278,0.5978543075,-0.3246997863,0
1.0489439454,-0.5915869118,-0.5626876636,-0.0144852364,-0.2033251773,0.3028615082,0
-0.591993788,-0.027454056,-0.2311159299,0.2948750012,1.3442789515,-0.0293768242,0
2.1234717845,-0.3922619487,-1.2959468362,-0.6909737957,-0.0908481523,-0.3283913233,0
1.8761931883,-0.8117444897,0.0316760445,0.3236938506,-0.8161100247,-0.1881129163,0
-1.1871180437,0.1493217647,1.9737415833,-1.1005278943,0.5242949407,-0.1475429244,0
-0.7311085428,0.0421728316,2.1993767958,-1.2811157108,-0.7198207488,-0.2141382523,0
2.1377081418,-0.7337543315,-2.1248322004,-0.8304723993,-0.2099004949,-0.0404514353,0
-0.9839220234,-0.0690565081,1.2319681105,-0.4584039414,-2.0502634208,0.7940205095,0
-8.3253390028,-2.964643971,-3.2509694203,0.029631389,-1.4372817974,-0.3283913233,0
-0.3571905497,1.0495542594,0.6829317178,0.8457359086,-0.1289197729,-0.3073495622,0
-0.30194121,1.0215729907,0.8173294002,-0.3241246099,0.6179599142,-0.3188671578,0
1.1748458137,-0.0971048395,-0.3610827975,0.9144903463,0.5945710292,-0.1720916456,0
-2.1522683747,-0.9396374161,0.8528682343,-0.2364941904,3.4132003832,-0.3292772922,0
1.3055737525,-0.4083757055,0.54830024,-0.9172176037,-0.8471021153,-0.3283913233,0
-3.6993704814,2.4120314245,-0.6816103932,-0.112343042,-1.0063683005,-0.254080683,0
-0.8763866493,-0.2599456829,2.6141463205,-2.0293891153,-0.1255637552,-0.2693267309,0
2.031064692,0.2295120455,-1.4732305749,0.5203548334,0.2816534568,-0.325475009,0
1.5015403392,-0.7975776468,-0.0540473744,-1.3127957632,-1.080744635,-0.2951674901,0
1.4895135188,-1.2549034731,0.6696748436,-1.4949653116,-1.7912584756,-0.3099336382,0
1.2532736092,0.2061248897,-0.1957911996,0.2553921083,0.4189135622,-0.3273207776,0
-0.3970384348,0.6124819888,1.4835966887,-0.5653537712,-0.4499211066,-0.0731953687,0
-2.3312345503,-1.3175511107,0.6706302632,0.3774054393,1.7158426092,-0.3277268466,0
1.1960789432,-0.0148808058,-0.078233659,-0.0777134349,-0.1874197599,-0.1438883027,0
-1.9619656548,2.2325616211,0.3805212061,2.6921935785,1.7907966016,-0.3194947191,0
-0.5648817626,1.3244634374,0.9577890637,-0.1809258758,0.5164932691,-0.3174643737,0
-1.7020576221,1.7290761508,-0.0090849924,-0.1647606174,-0.5035690198,-0.324773617,0
1.303861389,-0.7759662146,-0.2842478751,-0.9597691292,-0.2366801801,0.0236705629,0
0.9333546738,-0.8593793925,1.0919387913,0.2871238146,-1.4705239675,0.1195397794,0
-0.2362131617,1.0976792944,0.7080178791,-0.2679238569,0.7004967053,-0.3255119244,0
0.2356572059,-0.0716665848,-0.0309547345,-2.0233750524,0.0487887994,-0.1558119673,0
1.2331277643,0.1547217095,0.515641679,0.5422056232,-0.5562437955,-0.2702865305,0
1.1274972994,-0.4707240939,1.0878467937,-0.6165398875,-1.1316471623,-0.2883381466,0
2.132463862,-0.0931743514,-2.0781959269,0.2035628697,0.7013308662,-0.2842774558,0
-0.345734786,0.0060816694,0.5008765646,-1.2410239519,0.1106015886,0.2585630638,0
-1.4413278098,0.0297358882,1.3934639972,-0.2636882084,0.0969109377,0.5354283408,0
2.2050334647,-0.8759701382,-1.5850818597,-0.4693033255,-0.2382553338,-0.3283913233,0
-2.8141670186,-1.351303912,1.5079655656,-0.4932391344,1.6269357584,-0.2896301845,0
-0.9295959245,0.3264849962,1.5014544902,1.8252228028,0.9294111359,-0.2327805143,0
-1.2138874672,0.4047221793,0.4728806195,-2.2519970971,-1.8177167181,0.3215037701,0
-0.574521747,-3.1147775102,-0.2791147843,0.7464388959,-1.3707709034,2.9290947792,0
-0.9819087819,0.9490120243,1.1553702104,-0.8008611956,0.2956114025,-0.3283913233,0
2.0050418365,-0.3786923421,-1.421354569,-0.0277018824,0.2833750441,-0.2505737228,0
1.9131578317,-0.2900297879,-2.2309018587,0.0660778317,0.7364148329,-0.0310011005,0
1.9147787624,-0.2677033627,-1.1295735419,0.4038855884,-0.1373035621,-0.1346963755,0
0.2500261813,0.9765673139,-0.5264667344,-0.8984901938,1.648332383,-0.324773617,0
1.9363425477,-0.2645506805,-0.2517548588,0.4742682507,-0.6271425184,-0.2137321833,0
1.1505400727,-0.1544372681,-0.5145700981,-0.023922684,0.0356408487,0.1109015828,0
-0.3989308246,1.2718881702,-0.5474084302,-0.7208038877,0.8321881533,-0.2988959425,0
1.0656328375,-0.1952749493,0.6837218621,0.7101705522,-0.9581274919,-0.0050865106,0
2.0718390058,-0.9955155686,-1.6527772796,-1.1610728037,-0.1269903513,0.0057666083,0
